상품명,1,2,3,4,5,6,7,8,9,10,11,12,합계(원)
 블랙모어스 알티지 오메가3 3병 (53주분),0,0,0,0,0,0,0,0,0,64107000,31553000,0,95660000
알비에로 마르티니 1A클라쎄 버킷 드로잉 백,0,0,0,0,0,0,0,95502000,0,0,0,0,95502000
콜라겐3.2 아임파인 (6개월),0,0,0,0,0,0,0,0,0,0,95116000,0,95116000
로베르타 디 까메리노 360커브드 지퍼 쉐이핑 란쥬,62837000,32091000,0,0,0,0,0,0,0,0,0,0,94928000
실크트리 풍기인견 쿨 메쉬 브라팬티 패키지,0,0,0,0,94785000,0,0,0,0,0,0,0,94785000
노송가구 제이드 비취 교자상(800),0,0,0,0,0,0,0,61426000,32828000,0,0,0,94254000
쿠쿠 블랙스톤 전기밥솥 6인용(세일),0,0,0,0,0,0,0,93815000,0,0,0,0,93815000
참바다손질낙지+양념장+연포탕육수,0,0,0,0,0,0,0,0,0,93667000,0,0,93667000
 메디아글램 카이만엠보 소가죽 체인숄더백 (+클러치백+폼폼이),0,0,0,0,0,0,0,0,0,0,50194000,43441000,93635000
2019 USPA 여성 썸머 화이트라벨 폴로셔츠 3종,0,0,0,0,22736000,36054000,34794000,0,0,0,0,0,93584000
보코 니트웨어 풀코디,57787000,0,35690000,0,0,0,0,0,0,0,0,0,93477000
생쥴랑 18K코코 천연다이아 팔찌,0,0,0,0,0,0,0,0,0,93327000,0,0,93327000
무이자 키친플라워 대용량 에어프라이어 5.8L,0,0,0,0,0,0,0,0,0,0,0,93142000,93142000
[유리진] 19Fall 코튼블렌딩 실켓티블라우스5종,0,0,0,0,0,0,0,26430000,66521000,0,0,0,92951000
AHC 스킨케어링 톤커버크림,0,0,0,0,0,0,0,0,0,0,0,92715000,92715000
AAB의 든든한 콩국수,0,0,0,0,0,0,0,92222000,0,0,0,0,92222000
카파 런닝 패키지 7종,0,0,0,41981000,38491000,0,11623000,0,0,0,0,0,92095000
일시불 아이넥스 솔리드 멀티 식기건조대,0,0,0,0,0,0,91800000,0,0,0,0,0,91800000
젠트웰 남성 니트점퍼세트,0,0,0,0,0,0,0,0,0,91454000,0,0,91454000
USPA  남성 아동 반팔 폴로셔츠 3종,0,0,0,0,41772000,49641000,0,0,0,0,0,0,91413000
일시불 오스터 멀티 텀블러블랜더,0,0,0,0,53253000,37661000,0,0,0,0,0,0,90914000
무이자 삼성 블루스카이 공기청정기 7000 AX80R7580WDD,0,0,90423000,0,0,0,0,0,0,0,0,0,90423000
키친플라워 참소쿠리 2세트,90226000,0,0,0,0,0,0,0,0,0,0,0,90226000
오가닉뷰티 360도 노라인 코튼 란쥬세트,0,0,0,0,0,0,0,0,90098000,0,0,0,90098000
뉴 벨라홈 리클라이닝 소파,0,0,0,0,0,0,0,0,89860000,0,0,0,89860000
[루이띠에] 18k 그레이스 골드 팔찌,0,0,0,0,0,0,0,0,33476000,56325000,0,0,89801000
알비에로 마르티니 1A클라쎄 지오맵 호보백,0,0,0,0,0,0,0,89594000,0,0,0,0,89594000
실크플러스 by 투홀릭 풍기인견 드로즈 패키지,0,0,0,0,17317000,0,0,71646000,0,0,0,0,88963000
일시불 LG 퓨리케어 공기청정기 AS281DAW,0,0,88744000,0,0,0,0,0,0,0,0,0,88744000
(무)장수흙침대 싱글,0,0,0,0,0,0,0,0,0,0,5653000,82921000,88574000
초특가 센스하우스 리빙박스,0,0,0,0,0,0,0,0,0,88563000,0,0,88563000
알렉스하운드 양모 퀼팅 패딩 세트,0,0,0,0,0,0,0,0,0,0,40595000,47791000,88386000
에코라믹 데일리 프라이팬세트,0,0,0,0,0,0,0,87323000,0,0,0,0,87323000
무이자 송도순의 2세대 홈밀맷돌,0,0,0,36984000,19676000,9265000,0,0,21292000,0,0,0,87217000
파뷔에 스페셜에디션 프라이팬세트,0,0,0,0,0,0,0,0,0,0,0,87121000,87121000
초특가 무이자 삼성 UHD TVUN75RU7150FXKR,0,0,0,0,0,0,0,0,0,0,43487000,43459000,86946000
무)이누스바스 시공패키지,0,0,0,0,62509000,24144000,0,0,0,0,0,0,86653000
[루이띠에] 18k 그레이스 골드 귀걸이,0,0,0,0,0,0,0,0,45762000,40871000,0,0,86633000
무이자 쿠첸인버터전자레인지 (COV-i230KGF),0,0,0,0,0,0,0,0,0,42248000,44353000,0,86601000
특집  이롬 황성주1일1생식 스페셜,0,64899000,21674000,0,0,0,0,0,0,0,0,0,86573000
거창특등급사과 5kg+5kg,0,0,0,0,0,0,0,0,0,51287000,19273000,15931000,86491000
USPA 여성 퀼팅자켓 1종,0,0,0,0,0,0,0,0,64063000,21652000,0,0,85715000
국내산 영산포숙성 홍어 6팩+홍어무침1통,0,0,0,0,0,0,0,0,0,0,85164000,0,85164000
실바트 인덕션 우든후라이팬 5종세트,0,0,0,0,0,0,0,0,0,0,85157000,0,85157000
오가닉뷰티 웜  레이스 코튼 란쥬세트,0,0,0,0,0,0,0,0,0,0,0,85152000,85152000
아리스토우 남성오가닉티셔츠,0,0,37346000,47540000,0,0,0,0,0,0,0,0,84886000
(일시불)엘렌실라&코즈미 쑥클렌져(단하루),0,0,0,0,0,0,0,0,0,0,0,84874000,84874000
[EXR] 19 F/W 여성 멀티패키지 3종 세트,0,0,0,0,0,0,0,0,42535000,41999000,0,0,84534000
에코라믹 데일리 프라이팬 1+1 세트,0,0,0,0,0,0,0,84367000,0,0,0,0,84367000
2019 USPA 남성 썸머 화이트라벨 폴로셔츠 3종,0,0,0,0,17738000,32928000,33681000,0,0,0,0,0,84347000
이동수골프 여성 원더 플렉스 본딩팬츠 3종,0,0,0,0,0,0,0,0,0,0,0,84067000,84067000
스포메틱스 리얼핏 모이스춰라이징 코코넛크림,83758000,0,0,0,0,0,0,0,0,0,0,0,83758000
트레스패스 남성 다이얼 트레킹화 세트,0,0,0,83682000,0,0,0,0,0,0,0,0,83682000
스위스밀리터리 전동공구세트,83659000,0,0,0,0,0,0,0,0,0,0,0,83659000
무이자 센스락무선진공포장기,0,0,0,0,0,0,0,0,0,32141000,51067000,0,83208000
뱅뱅 남성 구스다운 2종(ARS),0,0,0,0,0,0,0,0,0,57410000,25644000,0,83054000
해피콜IH양면팬,0,0,0,0,0,0,0,82352000,0,0,0,0,82352000
굿프렌드 굿터치클리너 1+1,0,0,82279000,0,0,0,0,0,0,0,0,0,82279000
보루네오 심플 광폭 서랍장 800 5단,0,0,0,0,0,0,0,0,31319000,32207000,18441000,0,81967000
일시불 휴롬퀵스퀴저,0,0,0,0,0,0,31967000,49103000,0,0,0,0,81070000
레이프릴 더블엑스 매직니퍼팬티(FW리뉴얼),80990000,0,0,0,0,0,0,0,0,0,0,0,80990000
유캐슬 마리노 침실가구 풀세트 (매트리스포함),0,0,0,0,0,0,0,0,0,0,80911000,0,80911000
헤드 액티브 브라탑 패키지,0,0,0,0,0,0,46475000,33890000,0,0,0,0,80365000
코몽트 기모 터틀넥 5종,0,0,0,0,0,0,0,0,0,0,0,80326000,80326000
일시불 쿠첸인버터전자레인지 (COV-i230KGF),0,0,0,0,0,0,0,0,0,33007000,46977000,0,79984000
삭루츠 F/W 크로스바디 백(TQ12),0,0,0,0,0,0,0,0,0,79959000,0,0,79959000
노송가구 제이드 비취 교자상(600),0,0,0,0,0,0,0,58249000,21699000,0,0,0,79948000
무이자 삼성 4도어 냉장고 T9000 RF84R9003S8+공기청정기,0,0,0,0,0,0,0,0,0,0,0,79665000,79665000
완도산 식탁앤김 120봉,0,0,0,0,0,0,0,0,0,0,0,79580000,79580000
이동수골프 남성 썸머 밴딩팬츠 3종,0,0,0,0,0,0,62953000,15463000,0,0,0,0,78416000
잔다리 전두부세트,0,0,0,0,0,0,0,78294000,0,0,0,0,78294000
조방할매 낙곱새 6팩세트,0,0,0,0,0,0,0,0,0,0,0,78194000,78194000
푸마 DRY-CELL 퓨징 슬림라이트 브라 패키지,0,0,0,0,0,0,0,77861000,0,0,0,0,77861000
종근당건강 전립쎈 프라임,43768000,0,33900000,0,0,0,0,0,0,0,0,0,77668000
보몽드 헤르만 착번아웃 극세사 침구세트 SK(슈퍼킹),0,0,0,0,0,0,0,0,0,29756000,47902000,0,77658000
코펜하겐럭스 코팅밴딩팬츠4종,0,0,0,0,0,0,0,0,0,77490000,0,0,77490000
효재 자수 광목 워싱 침구세트 슈퍼싱글,0,0,0,0,53061000,24259000,0,0,0,0,0,0,77320000
월드컵 19 F/W 여성 에어러닝화,0,0,0,0,0,0,0,0,0,44607000,32403000,0,77010000
엘로엘 아쿠아클린 마스크,0,0,0,0,0,0,0,76562000,0,0,0,0,76562000
디키즈 성인 리버시블재킷1종,0,0,0,0,0,0,0,0,0,0,0,76427000,76427000
무이자 프랑스직수입  테팔 매직핸즈 프라이팬세트,0,0,0,0,62034000,0,14383000,0,0,0,0,0,76417000
카파 트렁크 패키지 7종,0,0,0,34399000,25449000,0,16265000,0,0,0,0,0,76113000
셰프웨이 멀티핸즈 IH 프라이팬(신),0,0,0,0,0,0,0,0,0,0,0,75972000,75972000
보몽드 헤르만 착번아웃 극세사 침구세트 Q(퀸),0,0,0,0,0,0,0,0,0,24866000,51092000,0,75958000
코치 라일라 더블 크로스백,0,0,0,0,0,0,0,0,0,21446000,40040000,14443000,75929000
강레오의 탕요일,0,0,0,0,0,0,0,0,0,0,0,75363000,75363000
메디아글램 카이만엠보 소가죽 체인숄더백 (+클러치백+폼폼이),0,0,0,0,0,0,0,0,0,75199000,0,0,75199000
르까프 여성 핫멜트 덕다운 트랙 3종,0,0,0,0,0,0,0,0,0,0,75069000,0,75069000
디즈니 남성 트랙수트 5종,0,0,0,0,0,0,0,0,75051000,0,0,0,75051000
초특가 일시불 삼성 UHD TVUN75RU7150FXKR,0,0,0,0,0,0,0,0,0,0,40854000,34095000,74949000
마르엘라로사티 나파 휘메일 풀스킨 밍크하프코트(11월),0,0,0,0,0,0,0,0,0,0,0,74706000,74706000
AAD 남성 소가죽 구름 샌들,0,0,0,0,0,0,40958000,33747000,0,0,0,0,74705000
[생쥴랑] 14K 입체 3D 체인 주얼리 11종 컬렉션,0,0,0,0,0,0,0,0,74665000,0,0,0,74665000
크로커다일 The 편안한 코튼 브라팬티 4세트 + 이너쇼츠 2종 ,0,0,0,0,0,0,0,0,0,74523000,0,0,74523000
올리고 가스와이드그릴레인지 기본형,64864000,0,9633000,0,0,0,0,0,0,0,0,0,74497000
NNF 쿠션퍼자켓+베스트,74098000,0,0,0,0,0,0,0,0,0,0,0,74098000
까사마루 접이식 테이블 세트(1+1세트),0,0,0,0,0,0,0,0,0,0,0,74082000,74082000
19FW마리노블 밍크 롱코트,0,0,0,0,0,0,0,0,0,0,74057000,0,74057000
디키즈 성인 스테디움점퍼세트,0,0,0,74011000,0,0,0,0,0,0,0,0,74011000
무이자 종근당건강 락토핏 생유산균골드,0,0,0,0,73396000,0,0,0,0,0,0,0,73396000
(ARS10%)크로커다일 풀커버 레이스 브라팬티 4세트,0,0,73361000,0,0,0,0,0,0,0,0,0,73361000
로베르타 디 까메리노 노벨라백 2종,73259000,0,0,0,0,0,0,0,0,0,0,0,73259000
무이자 아이넥스 솔리드 멀티 식기건조대,0,0,0,0,0,0,72871000,0,0,0,0,0,72871000
레이프릴 풍기인견 힐링 란쥬,0,0,0,0,0,72818000,0,0,0,0,0,0,72818000
오델로 2019 여성용 여름모자 3종,0,0,0,0,0,0,0,72452000,0,0,0,0,72452000
엘렌실라&코즈미 쑥클렌져,0,0,0,0,0,0,0,0,0,72252000,0,0,72252000
오모떼 쉐이핑차 브라팬티 10종,0,0,0,0,72009000,0,0,0,0,0,0,0,72009000
달바 화이트 트러플 퍼스트 인텐시브 세럼,0,71861000,0,0,0,0,0,0,0,0,0,0,71861000
일)자미코코 3단 매트릭스 더블,0,0,0,0,0,0,71859000,0,0,0,0,0,71859000
무이자 LG전자 노크온 매직스페이스 냉장고 S831SN75,0,0,0,0,0,0,71688000,0,0,0,0,0,71688000
보코 기모 퀼팅 패딩,0,0,71592000,0,0,0,0,0,0,0,0,0,71592000
무이자 선일금고 이볼브 시리즈 EV-020,0,1529000,10564000,12900000,1680000,3108000,6438000,3489000,6492000,9463000,6071000,9727000,71461000
키친플라워 그린 후레쉬 세트,0,0,0,0,0,0,71307000,0,0,0,0,0,71307000
보몽드 순면60수 피그먼트워싱 침구세트 K,0,0,0,61821000,9266000,0,0,0,0,0,0,0,71087000
블링썸 아이스타일러SET,0,0,0,0,0,0,0,0,71034000,0,0,0,71034000
레노마 여성 양가죽/양모 장갑 2종,0,0,0,0,0,0,0,0,0,0,43489000,27373000,70862000
[페플럼제이] 19Fall' 소프트 루즈 니트 풀오버 4종,0,0,0,0,0,0,0,18815000,51961000,0,0,0,70776000
알비에로 마르티니 1A클라쎄 프리다 숄더백,0,0,0,0,0,0,0,66257000,4334000,0,0,0,70591000
[EXR] 19 F/W 남성 멀티패키지 3종 세트,0,0,0,0,0,0,0,0,42596000,27082000,0,0,69678000
푸마 INNO 심리스 롱드로즈 (1차),63005000,6488000,0,0,0,0,0,0,0,0,0,0,69493000
옥샘쿡 만능 가마솥 3종세트,0,0,0,0,0,0,0,0,0,0,0,69074000,69074000
블랙모어스 알티지 오메가3 3병 (53주분),0,0,0,0,0,0,0,0,0,0,0,69004000,69004000
EXR 여성 워터 액티비티 5종,0,0,0,0,0,0,68859000,0,0,0,0,0,68859000
뱅뱅 여성 크롭 아웃도어 팬츠3종(2019 S/S),0,0,0,0,0,0,68578000,0,0,0,0,0,68578000
일시불 센스락무선진공포장기,0,0,0,0,0,0,0,0,0,22758000,45634000,0,68392000
헤스티지 미즈 양가죽 롱코트,0,0,0,0,0,0,68391000,0,0,0,0,0,68391000
AAC 한우소머리 곰탕,0,0,0,0,0,0,0,0,0,0,0,68241000,68241000
그렉노먼 여성 구스다운 롱 벤치코트,68135000,0,0,0,0,0,0,0,0,0,0,0,68135000
사운드룩 포터블 블루투스 LP턴테이블 SLT-100BT,0,0,0,0,0,0,0,0,0,0,0,68100000,68100000
알비에로 마르티니 1A클라쎄 소프트 메디오백,0,0,0,0,0,0,0,68056000,0,0,0,0,68056000
마스케라 썸머 컬렉션 4종(모자 2종 + 핸드백 1종 + 스카프 1종),0,0,0,0,0,0,67798000,0,0,0,0,0,67798000
엑사이더 워킹머신,0,0,0,0,0,0,0,0,0,0,67756000,0,67756000
뱅뱅 여성 구스다운 2종,0,0,0,0,0,0,0,0,67547000,0,0,0,67547000
파뷔에 양면 항균도마 스페셜,0,0,0,0,0,0,0,0,0,67487000,0,0,67487000
테이트 남성 오가닉티셔츠6종,0,0,0,12160000,48023000,7259000,0,0,0,0,0,0,67442000
NEW프리미엄 TS샴푸세트(추가),0,0,0,25929000,41129000,0,0,0,0,0,0,0,67058000
크리스티나앤코 기모밴딩팬츠3종,0,0,0,0,0,0,0,0,0,0,0,66970000,66970000
효재 화원 자수 광목워싱 침구세트 킹,0,0,0,0,0,0,24549000,41972000,0,0,0,0,66521000
월드컵 남성 트레킹화 + 에어러닝화 2종,0,0,0,0,0,0,0,0,66411000,0,0,0,66411000
초특가  국내제조 센스하우스 실크단열벽지 20M,0,0,0,0,0,0,0,0,0,0,26914000,39451000,66365000
코몽트 패딩 3종세트,0,0,0,0,0,0,0,0,0,0,0,66264000,66264000
뷰티플렉스 풍기인견 란쥬패키지(8월),0,0,0,0,0,0,0,65964000,0,0,0,0,65964000
크리스티나앤코 피치기모팬츠,0,0,0,0,0,0,0,0,0,0,0,65949000,65949000
루이띠에 순금 신디스틱 목걸이 13g+골드바 1g,0,0,0,0,0,0,38030000,27891000,0,0,0,0,65921000
생쥴랑 18K 피오레 볼륨 주얼리 컬렉션 (18K 총6종),0,0,0,0,0,0,0,0,0,0,65905000,0,65905000
(일)한샘 HG 화이트 실버슬림 붙박이장(3.2m),0,30342000,35527000,0,0,0,0,0,0,0,0,0,65869000
스칼프솔루션 트리트먼트 패키지,65558000,0,0,0,0,0,0,0,0,0,0,0,65558000
삭루츠 F/W 투웨이 백팩 (TQ55),0,0,0,0,0,0,0,0,0,65434000,0,0,65434000
K-SWISS 남성 아웃도어 팬츠3종,0,0,65325000,0,0,0,0,0,0,0,0,0,65325000
셰프웨이 멀티핸즈 IH 프라이팬,0,0,0,0,0,0,0,0,0,0,65176000,0,65176000
[루이띠에] 18k 그레이스 골드 반지,0,0,0,0,0,0,0,0,30640000,34480000,0,0,65120000
월드컵 19 F/W 남성 에어러닝화,0,0,0,0,0,0,0,0,0,42047000,22932000,0,64979000
푸마 DRY-CELL 에센셜 브라팬티 7세트(스킨구성),0,0,0,0,0,0,64979000,0,0,0,0,0,64979000
(일시불) 올리고 가스와이드그릴레인지 프리미엄형,0,0,0,0,0,0,0,0,0,64779000,0,0,64779000
이조농방 보령황토 흙침대 퀸사이즈(TQ100),0,0,0,0,0,0,0,0,0,24315000,0,40293000,64608000
소들녘 더 맛있는 NEW  돼지왕구이 12팩,64374000,0,0,0,0,0,0,0,0,0,0,0,64374000
일시불 LG 코드제로 무선청소기 A950 (A958IA) 더블팩,0,0,64346000,0,0,0,0,0,0,0,0,0,64346000
트레스패스 여성 다이얼 트레킹화 세트,0,0,0,63781000,0,0,0,0,0,0,0,0,63781000
일시불 2019년 올뉴 숀리 스쿼트머신,0,0,63681000,0,0,0,0,0,0,0,0,0,63681000
쿠미투니카 하이서포트 심리스  란쥬&팬티,63618000,0,0,0,0,0,0,0,0,0,0,0,63618000
[루이띠에] 18k 인피니티러브 주얼리 세트,0,0,0,0,0,0,0,43437000,0,19967000,0,0,63404000
릴리젼 PK 남성 티셔츠세트,0,0,0,0,41518000,21671000,0,0,0,0,0,0,63189000
유귀열의 The 귀한 꼬리곰탕 8팩,0,0,0,0,0,62756000,0,0,0,0,0,0,62756000
일시불 삼성5도어냉장고 T9000 (RF84R9203S8) +공기청정기 (AX34R3020WWD),0,0,0,0,0,0,0,0,0,0,0,62681000,62681000
보몽드 순면60수 피그먼트워싱 침구세트 Q,0,0,0,53626000,9044000,0,0,0,0,0,0,0,62670000
초특가 일시불 삼성 UHD TV UN65RU7150FXKR,0,0,0,0,0,0,0,0,0,0,33308000,29263000,62571000
뱅뱅 남성 기모데님3종,0,0,0,0,0,0,0,0,0,0,62390000,0,62390000
생쥴랑 14K 베스트 귀걸이 5종 컬렉션 (14K골드 5종),0,0,0,0,0,0,0,62253000,0,0,0,0,62253000
푸마 웜셀 티셔츠형 브라탑 4종세트,0,0,0,0,0,0,0,0,0,0,0,61901000,61901000
삭루츠 F/W 버켓 백(TQ18),0,0,0,0,0,0,0,0,0,61871000,0,0,61871000
이동수골프 여성 썸머 밴딩팬츠 3종,0,0,0,0,0,0,46683000,15163000,0,0,0,0,61846000
USPA화이트라벨 남성모크넥세트,0,0,0,0,0,0,0,0,0,0,61788000,0,61788000
[바다원] 더 그릴 3종 아구채4팩+양태채2팩+쥐포채2팩 + 소스8팩,0,0,0,0,61649000,0,0,0,0,0,0,0,61649000
도루코 페이스5 면도기 세트 (1+1세트),0,0,0,0,0,0,0,61405000,0,0,0,0,61405000
일시불[가이거] 무빙스타 다이아몬드 워치,0,0,24885000,36437000,0,0,0,0,0,0,0,0,61322000
리복 남성 스피드윅 웜웨어 4종 패키지,0,0,0,0,0,0,0,0,0,0,61065000,0,61065000
일)이누스바스 시공패키지,0,0,0,0,47626000,13094000,0,0,0,0,0,0,60720000
헤드 풀커버리지 브라팬티 패키지,0,0,0,0,0,0,0,60526000,0,0,0,0,60526000
보코 퀼팅베스트+터틀넥2종,60308000,0,0,0,0,0,0,0,0,0,0,0,60308000
일시불 밸런스파워 플래티늄,0,0,0,0,0,0,0,0,0,0,0,60098000,60098000
스포메틱스 트리플 샤이닝 쿠션(이데베논앰플),0,0,0,30465000,29517000,0,0,0,0,0,0,0,59982000
무이자 LG트롬 건조기 16kg RH16WN(화이트),0,0,0,0,0,0,0,0,0,0,0,59844000,59844000
로베르타 디 까메리노 밸런스업 지퍼쉐이핑 란쥬패키지,0,0,0,0,0,0,0,0,0,0,0,58874000,58874000
[루이띠에] 18K 베르니아  반지,0,0,0,0,0,0,0,32841000,13217000,4261000,2588000,5705000,58612000
일)자미코코 3단 매트릭스 싱글,0,0,0,0,0,0,58610000,0,0,0,0,0,58610000
보몽드 헤르만 착번아웃 극세사 침구세트 SS(슈퍼싱글),0,0,0,0,0,0,0,0,0,21472000,36784000,0,58256000
보몽드 순면60수 피그먼트워싱 침구세트 SS,0,0,0,48362000,9842000,0,0,0,0,0,0,0,58204000
리복 델타 언더셔츠 6종 패키지,0,0,0,0,0,0,58171000,0,0,0,0,0,58171000
"유귀열의 The귀한 소한마리세트 8팩(찜+탕),무료체험1팩포함",0,0,0,0,0,0,0,0,0,0,58171000,0,58171000
(일)한샘 HG 화이트 실버슬림 붙박이장(4.2m),0,27910000,30199000,0,0,0,0,0,0,0,0,0,58109000
베스트하임 더 담백한  에어프라이어 대용량  5.5L,0,0,57950000,0,0,0,0,0,0,0,0,0,57950000
배관청소용품 뚜러킹 세트,0,0,0,0,0,57791000,0,0,0,0,0,0,57791000
광동 장건강엔 생유산균,0,0,0,0,0,0,0,57685000,0,0,0,0,57685000
마르엘라로사티 테일러드롱자켓1종,0,0,0,0,0,0,0,0,0,57629000,0,0,57629000
[루이띠에] 순금 13g 신디스틱 목걸이,0,0,0,0,0,0,0,0,0,57181000,0,0,57181000
두꺼비 매직 버블수세미400매 + 곰팡이젤2개,0,0,0,0,0,0,57052000,0,0,0,0,0,57052000
단하루 종근당건강 프로메가 오메가3 파워+비타민D,0,0,0,0,0,56925000,0,0,100000,0,0,0,57025000
무이자 삼성 UHD TV UN65RU7150FXKR,0,0,0,0,0,0,0,0,56886000,0,0,0,56886000
코펜하겐럭스 판초니트4종,0,0,0,0,0,0,0,0,0,0,0,56645000,56645000
LG 휘센 에어컨 위너 FQ17V9WWA1(스탠드),0,0,30102000,26383000,0,0,0,0,0,0,0,0,56485000
에트로 아르니카 크로스백 (1H503-2388),0,0,0,0,0,0,0,0,45053000,11405000,0,0,56458000
"구워만든 곡물그대로 21, 3종 20봉",56274000,0,0,0,0,0,0,0,0,0,0,0,56274000
보몽드 헤르만 착번아웃 극세사 침구세트 K(킹),0,0,0,0,0,0,0,0,0,22118000,34090000,0,56208000
일)한샘 하이바스 내추럴 기본형,0,0,18733000,37372000,0,0,0,0,0,0,0,0,56105000
1+1보국미니히터(화이트+레드)BKH-1083P +BKH-1083PR,0,0,0,0,0,0,0,0,0,22341000,33382000,0,55723000
(a4)팽현숙의 순대 곱창 전골&볶음,55476000,0,0,0,0,0,0,0,0,0,0,0,55476000
(무) 한샘 하이바스 내추럴 기본형,0,0,0,55311000,0,0,0,0,0,0,0,0,55311000
테이트 여성 셀린니트3종,55233000,0,0,0,0,0,0,0,0,0,0,0,55233000
루이띠에 순금 크로스 트리플 목걸이 18g+골드바 1g,0,0,0,0,0,0,38832000,16316000,0,0,0,0,55148000
[1세트] 중외신약 빠르카 통증패치,0,0,0,0,0,0,0,0,34876000,9956000,10216000,0,55048000
궁중 해물철판 10팩,0,0,0,0,0,55030000,0,0,0,0,0,0,55030000
보코 여성 티 블라우스 3종,0,0,0,0,0,19101000,35774000,0,0,0,0,0,54875000
로베르타 디 까메리노 로베(ROBE) 토트백 3종,0,0,0,0,0,0,0,0,0,54852000,0,0,54852000
초특가 무이자 삼성 UHD TVUN55RU7150FXKR,0,0,0,0,0,0,0,0,0,0,30241000,24215000,54456000
초특가 일시불 삼성 UHD TVUN55RU7150FXKR,0,0,0,0,0,0,0,0,0,0,25734000,28581000,54315000
우리나라 맛밤 20봉+밤양갱 4개,0,0,0,0,0,0,0,0,0,0,54256000,0,54256000
OK 근육통완화 동전패치,0,0,0,0,0,0,0,0,0,0,54172000,0,54172000
(점보)한솔 뉴청맥 온열 카페트매트,0,0,0,0,0,0,0,0,0,53982000,0,0,53982000
코치 시그니처 에터 캐리올,0,0,0,0,0,0,0,0,0,0,0,53956000,53956000
무이자 쿠쿠 하이브리드 인덕션레인지(프리미엄형),0,53869000,0,0,0,0,0,0,0,0,0,0,53869000
무이자 에버홈 대형 스텐 믹서기 + 마늘박피,0,0,0,0,0,0,0,0,0,0,24147000,29266000,53413000
일시불 PN풍년꾸노죽제조기,0,0,0,0,0,0,0,0,0,53408000,0,0,53408000
오가닉뷰티 360도 노라인 코튼 브라세트,0,0,0,0,0,0,0,0,0,0,53246000,0,53246000
무이자 LG스타일러 의류관리기  (5벌)S5BB,0,0,0,52713000,0,0,0,0,0,0,0,0,52713000
스프리스 여성 퍼부츠 세트(부츠+패딩슬립온),0,0,0,0,0,0,0,0,0,0,0,52438000,52438000
테이트 여성 기모티셔츠6종,52285000,0,0,0,0,0,0,0,0,0,0,0,52285000
수련 무선 무릎 에어 온열 마사지기 SR823,0,0,0,0,0,0,0,0,0,0,52119000,0,52119000
스프리스 남성 코트 스니커즈,0,0,51964000,0,0,0,0,0,0,0,0,0,51964000
그렉노먼 남성 구스다운 롱 벤치코트,51795000,0,0,0,0,0,0,0,0,0,0,0,51795000
[일시불] 가이거 무빙스타 다이아몬드 워치+보석함,0,0,0,0,0,0,0,51366000,0,0,0,0,51366000
뱅뱅 여성 벨로아기모밴딩팬츠,0,0,0,0,0,0,0,0,0,0,0,51227000,51227000
(무)한샘 모데나 프리미엄 슬라이딩 붙박이장(3.2m),0,0,0,0,24504000,26641000,0,0,0,0,0,0,51145000
로벤탈 파스텔 후라이팬 1+1세트(핑크+블루),0,0,0,0,0,0,0,0,0,50514000,0,0,50514000
[루이띠에] 18k 그레이스 골드 목걸이,0,0,0,0,0,0,0,0,30824000,19688000,0,0,50512000
제옥스  여성 어글리스니커즈,0,0,50427000,0,0,0,0,0,0,0,0,0,50427000
스튜디오럭스 터틀넥니트3종,0,0,0,0,0,0,0,0,0,0,0,50369000,50369000
USPA 화이트라벨 디태처블 롱패딩,0,0,0,0,0,0,0,0,0,0,0,50360000,50360000
(무)100%리얼착즙석류 4박스,0,0,0,0,0,0,0,7011000,17743000,25164000,0,0,49918000
월드컵 남성트레일화+슬립온,0,0,0,0,0,49753000,0,0,0,0,0,0,49753000
(무이자) 라니 퍼니쿡 그릴 풀세트,0,0,0,0,0,0,0,0,0,49658000,0,0,49658000
(일)장수흙침대 Q,0,0,0,27775000,21841000,0,0,0,0,0,0,0,49616000
디키즈 썸머상하세트,0,0,0,0,49478000,0,0,0,0,0,0,0,49478000
일시불 파뷔에 항균 뱀부 식기건조대,0,0,0,0,0,0,0,0,22534000,0,26487000,0,49021000
월드컵 여성 트레킹화 + 에어러닝화 2종,0,0,0,0,0,0,0,0,48968000,0,0,0,48968000
레이프릴 핏 쿨 브라패키지,0,0,0,0,0,0,48950000,0,0,0,0,0,48950000
오모떼 360도 텐션업 레이스 패키지 시즌5,0,0,0,0,0,0,0,0,48874000,0,0,0,48874000
이조농방 보령황토 흙카우치소파(TC100),0,0,0,0,0,0,0,0,0,24383000,0,24236000,48619000
무이자 송도순의 원터치 중탕기 홈쿠(시즌2),0,0,0,0,0,0,0,0,0,0,48527000,0,48527000
보코 여성 벨트롱코트 1종,0,0,0,0,0,0,0,0,0,0,48448000,0,48448000
아미니 비노테라 오일 워시(구성2),0,0,0,0,0,0,0,0,34236000,13257000,0,944000,48437000
카파 드로즈 패키지 10종(3차),0,0,0,0,0,0,47924000,0,0,0,0,0,47924000
"SPC삼립 한입 호빵 13봉(혼합, 팥8+야채5봉)",47845000,0,0,0,0,0,0,0,0,0,0,0,47845000
피부약방 더오리진 크림세트,0,0,0,0,0,0,0,0,0,0,0,47793000,47793000
블루콤 데시벨 블루투스이어폰 BCS-S1000,0,0,0,0,0,0,0,21038000,26703000,0,0,0,47741000
(점보형)일월 온수 카페트매트,0,0,0,0,0,0,0,0,47444000,0,0,0,47444000
